,accelerate,brakes,speed,Cluster
75812,1.0,3.0,1.0,2
66012,1.0,3.0,0.0,2
66016,1.0,3.0,0.0,2
66017,1.0,3.0,0.0,2
66019,0.0,3.0,1.0,2
75807,0.0,4.0,1.0,2
66020,1.0,4.0,1.0,2
66021,0.0,3.0,1.0,2
75804,1.0,3.0,1.0,2
66024,0.0,4.0,0.0,2
66025,1.0,3.0,1.0,2
66029,0.0,4.0,0.0,2
75800,0.0,3.0,1.0,2
66113,1.0,4.0,0.0,2
66116,0.0,4.0,0.0,2
66119,1.0,3.0,2.0,2
66122,1.0,4.0,1.0,2
66212,0.0,3.0,2.0,2
75741,1.0,3.0,0.0,2
66216,1.0,3.0,1.0,2
75739,0.0,3.0,2.0,2
75738,1.0,3.0,1.0,2
66218,1.0,4.0,0.0,2
66219,1.0,3.0,0.0,2
75735,0.0,3.0,0.0,2
66224,1.0,3.0,0.0,2
66226,0.0,3.0,1.0,2
75732,1.0,3.0,0.0,2
66228,1.0,3.0,0.0,2
66229,1.0,5.0,0.0,2
66238,0.0,3.0,1.0,2
75728,0.0,3.0,0.0,2
66239,1.0,3.0,1.0,2
66245,1.0,4.0,0.0,2
75725,0.0,4.0,0.0,2
66247,1.0,4.0,1.0,2
66250,0.0,5.0,0.0,2
66254,0.0,4.0,1.0,2
66255,1.0,3.0,1.0,2
66256,2.0,4.0,0.0,2
75743,0.0,3.0,1.0,2
65978,0.0,5.0,1.0,2
66207,1.0,3.0,1.0,2
66192,1.0,4.0,1.0,2
66129,1.0,4.0,1.0,2
66130,0.0,5.0,2.0,2
75767,0.0,3.0,0.0,2
75766,0.0,4.0,0.0,2
75765,0.0,4.0,0.0,2
66136,0.0,6.0,2.0,2
66143,2.0,5.0,0.0,2
75762,1.0,3.0,1.0,2
75761,1.0,4.0,1.0,2
75760,1.0,5.0,0.0,2
66145,1.0,6.0,0.0,2
66151,0.0,3.0,0.0,2
66152,1.0,3.0,0.0,2
75756,1.0,3.0,0.0,2
66156,0.0,3.0,1.0,2
66157,0.0,4.0,0.0,2
75753,0.0,4.0,0.0,2
75752,1.0,4.0,1.0,2
66166,0.0,3.0,0.0,2
75750,1.0,4.0,0.0,2
66172,1.0,3.0,1.0,2
66173,1.0,5.0,1.0,2
66186,1.0,4.0,1.0,2
66202,0.0,3.0,1.0,2
65685,0.0,3.0,1.0,2
65976,0.0,3.0,0.0,2
75826,1.0,3.0,0.0,2
65737,0.0,3.0,1.0,2
75901,1.0,4.0,0.0,2
75900,1.0,5.0,1.0,2
75899,1.0,4.0,0.0,2
75898,0.0,4.0,0.0,2
65751,0.0,3.0,1.0,2
65763,0.0,3.0,1.0,2
65765,1.0,5.0,1.0,2
65767,0.0,4.0,1.0,2
65775,1.0,3.0,1.0,2
65736,2.0,5.0,0.0,2
65779,1.0,4.0,0.0,2
65780,1.0,3.0,2.0,2
75889,0.0,3.0,1.0,2
65782,1.0,3.0,0.0,2
65783,1.0,3.0,0.0,2
75886,1.0,5.0,0.0,2
65793,1.0,3.0,0.0,2
75884,1.0,4.0,2.0,2
75883,0.0,3.0,0.0,2
65796,0.0,3.0,0.0,2
75881,1.0,3.0,0.0,2
75891,0.0,3.0,1.0,2
65734,1.0,3.0,2.0,2
65731,0.0,5.0,1.0,2
75906,1.0,3.0,1.0,2
65687,0.0,3.0,1.0,2
75928,1.0,3.0,0.0,2
65688,0.0,3.0,0.0,2
65689,0.0,3.0,0.0,2
65690,1.0,4.0,1.0,2
65691,1.0,5.0,1.0,2
65699,0.0,3.0,1.0,2
75922,1.0,3.0,0.0,2
75921,0.0,3.0,1.0,2
65700,0.0,3.0,0.0,2
65701,0.0,3.0,1.0,2
75918,0.0,4.0,1.0,2
65704,1.0,3.0,1.0,2
65706,0.0,4.0,1.0,2
65707,0.0,3.0,1.0,2
75914,1.0,3.0,0.0,2
65710,1.0,4.0,1.0,2
65714,1.0,3.0,0.0,2
65717,1.0,4.0,1.0,2
75910,0.0,3.0,1.0,2
75909,1.0,4.0,0.0,2
65718,0.0,3.0,1.0,2
65723,0.0,3.0,2.0,2
65809,0.0,3.0,1.0,2
65818,0.0,4.0,1.0,2
65825,1.0,5.0,0.0,2
65834,1.0,5.0,3.0,2
65911,1.0,3.0,1.0,2
65912,0.0,4.0,0.0,2
65917,1.0,5.0,1.0,2
65919,0.0,3.0,3.0,2
65922,1.0,3.0,1.0,2
65926,1.0,3.0,0.0,2
65930,0.0,5.0,1.0,2
65938,1.0,5.0,0.0,2
65945,0.0,5.0,0.0,2
75840,1.0,4.0,1.0,2
65946,0.0,6.0,1.0,2
65949,2.0,3.0,0.0,2
65955,1.0,4.0,0.0,2
75836,1.0,3.0,1.0,2
65956,0.0,3.0,1.0,2
75834,1.0,5.0,1.0,2
65964,0.0,4.0,1.0,2
65966,0.0,3.0,1.0,2
65967,0.0,3.0,1.0,2
65968,0.0,3.0,1.0,2
75829,1.0,5.0,0.0,2
65970,1.0,3.0,1.0,2
65972,1.0,4.0,1.0,2
65910,1.0,3.0,1.0,2
75825,1.0,3.0,1.0,2
65908,1.0,3.0,1.0,2
75853,0.0,3.0,1.0,2
75876,1.0,3.0,2.0,2
65839,3.0,4.0,0.0,2
65843,0.0,4.0,0.0,2
75873,0.0,5.0,1.0,2
65844,0.0,3.0,0.0,2
65847,0.0,3.0,0.0,2
65849,1.0,6.0,1.0,2
75869,0.0,4.0,0.0,2
75868,1.0,4.0,0.0,2
65853,1.0,3.0,0.0,2
75866,0.0,4.0,1.0,2
65854,0.0,3.0,0.0,2
65856,1.0,4.0,0.0,2
65859,1.0,5.0,2.0,2
65860,0.0,3.0,0.0,2
65873,0.0,5.0,0.0,2
75860,1.0,4.0,1.0,2
65880,0.0,3.0,0.0,2
65883,0.0,3.0,0.0,2
65884,0.0,4.0,0.0,2
65894,0.0,3.0,0.0,2
65901,0.0,3.0,2.0,2
75854,0.0,4.0,1.0,2
75852,1.0,6.0,1.0,2
76145,0.0,3.0,0.0,2
65011,0.0,4.0,0.0,2
65010,1.0,4.0,2.0,2
64124,0.0,4.0,2.0,2
76437,1.0,4.0,1.0,2
76436,0.0,3.0,1.0,2
64126,1.0,3.0,1.0,2
64138,1.0,3.0,1.0,2
76433,1.0,4.0,0.0,2
64141,1.0,6.0,2.0,2
64149,0.0,4.0,2.0,2
64150,1.0,4.0,0.0,2
64152,0.0,3.0,0.0,2
64123,0.0,3.0,1.0,2
64154,1.0,4.0,0.0,2
64165,0.0,3.0,1.0,2
64177,0.0,4.0,0.0,2
64181,0.0,3.0,1.0,2
76423,0.0,5.0,1.0,2
64182,0.0,5.0,1.0,2
64189,0.0,3.0,1.0,2
64191,0.0,4.0,1.0,2
64197,1.0,8.0,0.0,2
76418,0.0,6.0,0.0,2
76417,1.0,3.0,2.0,2
64161,0.0,4.0,1.0,2
64118,0.0,4.0,1.0,2
64113,1.0,3.0,1.0,2
64111,0.0,3.0,1.0,2
76465,0.0,3.0,0.0,2
64050,0.0,3.0,0.0,2
64054,1.0,5.0,1.0,2
76462,1.0,3.0,1.0,2
64057,0.0,4.0,1.0,2
76460,0.0,4.0,2.0,2
64058,1.0,3.0,0.0,2
64066,0.0,3.0,0.0,2
64069,0.0,4.0,0.0,2
76456,0.0,5.0,2.0,2
64074,1.0,3.0,2.0,2
64076,0.0,4.0,1.0,2
64081,1.0,4.0,0.0,2
64084,0.0,4.0,0.0,2
76451,1.0,3.0,0.0,2
64087,0.0,5.0,1.0,2
64091,1.0,7.0,1.0,2
76448,1.0,4.0,1.0,2
76447,0.0,3.0,0.0,2
76446,1.0,3.0,0.0,2
76445,0.0,3.0,0.0,2
64095,0.0,3.0,0.0,2
64101,1.0,3.0,2.0,2
64202,0.0,4.0,0.0,2
76415,1.0,5.0,1.0,2
64203,1.0,3.0,1.0,2
64206,1.0,4.0,0.0,2
64274,1.0,3.0,0.0,2
64278,0.0,3.0,0.0,2
64279,0.0,5.0,0.0,2
64283,0.0,4.0,0.0,2
64287,0.0,3.0,1.0,2
64289,0.0,4.0,2.0,2
64290,1.0,4.0,0.0,2
64291,0.0,3.0,0.0,2
64298,0.0,3.0,1.0,2
64301,1.0,3.0,2.0,2
64302,1.0,7.0,0.0,2
64303,1.0,3.0,0.0,2
64309,1.0,3.0,1.0,2
64314,0.0,3.0,0.0,2
64315,0.0,4.0,0.0,2
64320,1.0,4.0,0.0,2
64321,1.0,3.0,1.0,2
64323,1.0,3.0,1.0,2
64327,0.0,4.0,1.0,2
76366,1.0,4.0,0.0,2
64328,0.0,3.0,0.0,2
64329,0.0,4.0,0.0,2
64330,0.0,4.0,1.0,2
76386,0.0,3.0,0.0,2
64032,0.0,3.0,1.0,2
76387,1.0,3.0,2.0,2
64267,2.0,3.0,1.0,2
64208,1.0,4.0,1.0,2
64213,0.0,3.0,0.0,2
64215,0.0,3.0,1.0,2
64217,1.0,3.0,1.0,2
64218,1.0,4.0,1.0,2
76407,1.0,3.0,1.0,2
64223,2.0,3.0,2.0,2
64224,0.0,3.0,0.0,2
76404,0.0,3.0,0.0,2
76403,0.0,4.0,1.0,2
64228,1.0,3.0,1.0,2
64231,1.0,3.0,1.0,2
64232,1.0,4.0,1.0,2
76399,1.0,3.0,1.0,2
64235,1.0,4.0,0.0,2
64239,1.0,4.0,0.0,2
64244,0.0,3.0,1.0,2
76395,0.0,3.0,1.0,2
64250,1.0,7.0,0.0,2
76393,1.0,3.0,0.0,2
64251,2.0,5.0,1.0,2
64256,0.0,5.0,2.0,2
64264,0.0,4.0,0.0,2
64271,0.0,4.0,0.0,2
64331,0.0,3.0,1.0,2
76467,1.0,5.0,0.0,2
64023,1.0,3.0,1.0,2
76545,0.0,3.0,1.0,2
76544,0.0,5.0,1.0,2
63816,1.0,3.0,0.0,2
63818,1.0,3.0,1.0,2
76541,1.0,3.0,1.0,2
63820,1.0,3.0,1.0,2
63823,1.0,3.0,1.0,2
63824,0.0,3.0,0.0,2
76537,2.0,3.0,1.0,2
63827,0.0,3.0,1.0,2
76546,0.0,3.0,1.0,2
63829,1.0,4.0,1.0,2
76533,1.0,3.0,1.0,2
63837,1.0,3.0,0.0,2
63845,1.0,3.0,0.0,2
63855,1.0,5.0,1.0,2
63863,1.0,3.0,0.0,2
63865,0.0,4.0,0.0,2
76527,0.0,5.0,0.0,2
63871,1.0,3.0,1.0,2
63874,0.0,3.0,1.0,2
63875,1.0,4.0,1.0,2
63831,1.0,5.0,0.0,2
63815,2.0,4.0,0.0,2
76548,1.0,3.0,0.0,2
63811,1.0,4.0,0.0,2
63739,1.0,6.0,0.0,2
63742,0.0,3.0,1.0,2
63743,1.0,3.0,1.0,2
63747,0.0,3.0,1.0,2
76568,1.0,3.0,1.0,2
76567,1.0,3.0,0.0,2
76566,1.0,3.0,0.0,2
76565,0.0,3.0,1.0,2
63753,0.0,3.0,1.0,2
63759,0.0,3.0,1.0,2
63760,0.0,7.0,0.0,2
76561,1.0,6.0,2.0,2
63770,1.0,4.0,1.0,2
63771,0.0,4.0,1.0,2
63775,1.0,3.0,0.0,2
63784,1.0,4.0,1.0,2
63787,1.0,4.0,0.0,2
63788,0.0,5.0,0.0,2
63796,0.0,3.0,0.0,2
63797,0.0,3.0,1.0,2
63800,1.0,7.0,1.0,2
63802,1.0,4.0,1.0,2
63805,1.0,5.0,1.0,2
76523,0.0,5.0,0.0,2
63877,0.0,3.0,1.0,2
63879,0.0,3.0,0.0,2
63883,1.0,3.0,1.0,2
63968,1.0,4.0,0.0,2
63971,1.0,6.0,1.0,2
63973,0.0,4.0,1.0,2
63979,0.0,4.0,0.0,2
63980,1.0,3.0,1.0,2
63982,0.0,3.0,1.0,2
63983,0.0,3.0,1.0,2
76485,1.0,3.0,0.0,2
63989,0.0,3.0,2.0,2
63991,1.0,3.0,0.0,2
63992,1.0,4.0,0.0,2
63995,1.0,3.0,0.0,2
76480,1.0,3.0,1.0,2
76479,0.0,3.0,0.0,2
63996,0.0,5.0,0.0,2
63997,1.0,5.0,0.0,2
63998,1.0,4.0,2.0,2
64001,0.0,4.0,1.0,2
64006,0.0,3.0,0.0,2
64008,0.0,4.0,0.0,2
64012,2.0,3.0,0.0,2
64017,1.0,3.0,1.0,2
64018,0.0,3.0,1.0,2
76493,0.0,4.0,0.0,2
76468,0.0,4.0,1.0,2
76494,1.0,5.0,0.0,2
76496,1.0,5.0,0.0,2
63889,1.0,3.0,2.0,2
63891,0.0,3.0,0.0,2
63892,0.0,3.0,1.0,2
76516,1.0,3.0,2.0,2
63893,0.0,3.0,1.0,2
76514,0.0,3.0,1.0,2
63896,0.0,5.0,0.0,2
63897,0.0,3.0,2.0,2
63902,1.0,4.0,1.0,2
63903,0.0,6.0,0.0,2
76509,0.0,4.0,0.0,2
63908,2.0,5.0,0.0,2
63913,1.0,4.0,0.0,2
76506,0.0,4.0,1.0,2
63917,1.0,5.0,1.0,2
76504,1.0,3.0,0.0,2
63928,0.0,4.0,0.0,2
63933,0.0,4.0,2.0,2
63941,0.0,4.0,1.0,2
63946,0.0,3.0,0.0,2
63956,1.0,4.0,0.0,2
63957,1.0,3.0,0.0,2
63963,1.0,4.0,2.0,2
63964,1.0,4.0,1.0,2
64336,1.0,3.0,2.0,2
64338,1.0,3.0,1.0,2
64340,0.0,4.0,0.0,2
64746,1.0,4.0,0.0,2
64750,0.0,3.0,1.0,2
76221,0.0,3.0,1.0,2
64751,2.0,3.0,3.0,2
64752,1.0,6.0,1.0,2
64755,0.0,3.0,1.0,2
64756,0.0,3.0,0.0,2
64757,0.0,3.0,1.0,2
76215,1.0,6.0,0.0,2
64759,1.0,3.0,0.0,2
64743,1.0,3.0,1.0,2
64762,1.0,5.0,0.0,2
64768,1.0,3.0,1.0,2
64780,0.0,3.0,0.0,2
76209,0.0,4.0,0.0,2
64785,1.0,4.0,1.0,2
76207,1.0,7.0,1.0,2
64789,0.0,3.0,0.0,2
64791,1.0,5.0,0.0,2
64801,1.0,5.0,1.0,2
64812,0.0,4.0,0.0,2
64815,0.0,3.0,1.0,2
64767,0.0,4.0,1.0,2
76225,0.0,3.0,0.0,2
64741,0.0,3.0,0.0,2
64737,1.0,6.0,1.0,2
64675,0.0,3.0,1.0,2
76249,0.0,5.0,0.0,2
64679,0.0,3.0,0.0,2
64680,0.0,3.0,0.0,2
76246,0.0,3.0,1.0,2
76245,0.0,3.0,2.0,2
64681,0.0,5.0,1.0,2
64682,0.0,4.0,1.0,2
64688,0.0,3.0,0.0,2
64692,1.0,3.0,0.0,2
64699,0.0,5.0,1.0,2
76239,0.0,4.0,1.0,2
76238,1.0,3.0,1.0,2
64706,1.0,3.0,0.0,2
64707,0.0,5.0,1.0,2
76235,2.0,3.0,0.0,2
76234,0.0,3.0,0.0,2
64711,0.0,3.0,1.0,2
64718,1.0,3.0,0.0,2
76231,0.0,3.0,0.0,2
64720,1.0,5.0,2.0,2
64733,0.0,4.0,0.0,2
64734,0.0,3.0,0.0,2
64823,1.0,3.0,0.0,2
64834,0.0,3.0,0.0,2
64835,0.0,7.0,1.0,2
64837,0.0,4.0,1.0,2
64954,0.0,3.0,1.0,2
64956,0.0,4.0,0.0,2
64959,1.0,3.0,1.0,2
76167,0.0,3.0,1.0,2
64973,1.0,3.0,1.0,2
64974,1.0,5.0,1.0,2
64976,1.0,3.0,1.0,2
76163,0.0,3.0,1.0,2
64982,0.0,3.0,0.0,2
64987,0.0,3.0,1.0,2
64989,0.0,3.0,0.0,2
64993,1.0,6.0,1.0,2
76158,0.0,4.0,1.0,2
64999,1.0,3.0,0.0,2
65000,1.0,3.0,2.0,2
65001,0.0,3.0,1.0,2
76154,1.0,4.0,1.0,2
76153,1.0,3.0,1.0,2
76152,1.0,4.0,1.0,2
76151,0.0,3.0,1.0,2
65004,0.0,3.0,1.0,2
65008,0.0,3.0,0.0,2
76148,0.0,3.0,0.0,2
64950,1.0,3.0,0.0,2
64673,0.0,3.0,0.0,2
64944,0.0,4.0,2.0,2
64934,0.0,5.0,1.0,2
64840,1.0,3.0,2.0,2
64844,0.0,6.0,0.0,2
64846,1.0,3.0,1.0,2
64848,0.0,3.0,1.0,2
64850,1.0,5.0,1.0,2
64853,0.0,3.0,1.0,2
64855,0.0,4.0,3.0,2
64858,1.0,3.0,1.0,2
64869,1.0,4.0,2.0,2
64870,0.0,7.0,0.0,2
64871,0.0,3.0,0.0,2
76186,0.0,4.0,1.0,2
64876,2.0,3.0,1.0,2
76184,1.0,3.0,1.0,2
64878,0.0,3.0,0.0,2
64888,0.0,3.0,0.0,2
64892,0.0,3.0,0.0,2
76180,0.0,3.0,0.0,2
64897,0.0,4.0,2.0,2
64901,1.0,4.0,0.0,2
64907,0.0,5.0,0.0,2
64912,1.0,3.0,1.0,2
64916,1.0,3.0,1.0,2
76173,0.0,4.0,1.0,2
64668,1.0,3.0,1.0,2
76253,0.0,4.0,1.0,2
76254,0.0,5.0,1.0,2
64428,0.0,4.0,1.0,2
64429,0.0,3.0,0.0,2
64431,1.0,8.0,0.0,2
64432,1.0,3.0,0.0,2
64438,1.0,3.0,2.0,2
64440,1.0,4.0,1.0,2
64442,0.0,3.0,0.0,2
76324,1.0,4.0,1.0,2
64444,1.0,4.0,1.0,2
64445,1.0,3.0,1.0,2
64447,1.0,3.0,0.0,2
64450,1.0,4.0,2.0,2
64453,1.0,5.0,1.0,2
64457,0.0,3.0,0.0,2
64458,0.0,3.0,1.0,2
76316,0.0,3.0,2.0,2
64461,0.0,3.0,2.0,2
76314,1.0,3.0,0.0,2
64463,0.0,4.0,0.0,2
76312,0.0,3.0,0.0,2
64473,0.0,5.0,0.0,2
64478,1.0,4.0,0.0,2
64480,1.0,3.0,0.0,2
64426,0.0,4.0,2.0,2
76308,0.0,3.0,2.0,2
64412,1.0,3.0,2.0,2
76335,1.0,4.0,1.0,2
76358,0.0,4.0,0.0,2
64341,0.0,3.0,0.0,2
64351,1.0,6.0,0.0,2
76355,0.0,4.0,1.0,2
64354,1.0,3.0,0.0,2
64355,0.0,3.0,2.0,2
64358,1.0,6.0,1.0,2
64360,1.0,4.0,1.0,2
64363,0.0,3.0,0.0,2
64368,1.0,3.0,0.0,2
76348,1.0,5.0,1.0,2
64372,1.0,5.0,0.0,2
64376,0.0,3.0,1.0,2
64377,0.0,3.0,1.0,2
64381,0.0,4.0,1.0,2
64382,0.0,3.0,1.0,2
64387,1.0,3.0,0.0,2
64390,0.0,3.0,1.0,2
64391,0.0,3.0,0.0,2
76339,1.0,4.0,0.0,2
64404,0.0,4.0,0.0,2
76337,0.0,3.0,0.0,2
64407,1.0,3.0,4.0,2
64409,0.0,3.0,0.0,2
75719,0.0,3.0,0.0,2
64485,0.0,3.0,2.0,2
64489,1.0,4.0,1.0,2
64576,0.0,3.0,1.0,2
76276,1.0,3.0,0.0,2
64578,1.0,3.0,2.0,2
64579,0.0,4.0,1.0,2
64592,1.0,4.0,0.0,2
64606,0.0,6.0,0.0,2
64610,0.0,5.0,1.0,2
64617,1.0,5.0,0.0,2
76269,1.0,5.0,1.0,2
64620,1.0,4.0,0.0,2
64635,1.0,3.0,0.0,2
64637,1.0,3.0,2.0,2
64646,1.0,6.0,1.0,2
76264,0.0,3.0,0.0,2
76263,1.0,4.0,0.0,2
64651,0.0,5.0,0.0,2
64653,0.0,3.0,1.0,2
64655,1.0,6.0,0.0,2
64659,0.0,4.0,0.0,2
64661,0.0,4.0,2.0,2
76257,0.0,4.0,0.0,2
64664,1.0,4.0,0.0,2
64666,2.0,3.0,0.0,2
64575,0.0,3.0,0.0,2
64486,0.0,5.0,1.0,2
64574,0.0,4.0,2.0,2
64570,0.0,4.0,0.0,2
64495,1.0,5.0,1.0,2
76303,0.0,3.0,1.0,2
64497,1.0,4.0,0.0,2
64498,0.0,3.0,1.0,2
76300,0.0,3.0,0.0,2
76299,1.0,3.0,1.0,2
64528,1.0,5.0,0.0,2
64531,0.0,3.0,1.0,2
64533,1.0,3.0,0.0,2
64543,1.0,3.0,0.0,2
64544,1.0,4.0,2.0,2
76293,0.0,3.0,1.0,2
64545,0.0,3.0,1.0,2
76291,1.0,5.0,1.0,2
76290,1.0,6.0,1.0,2
64546,0.0,4.0,2.0,2
64549,1.0,3.0,1.0,2
64553,0.0,4.0,0.0,2
76286,1.0,4.0,1.0,2
64561,1.0,4.0,0.0,2
76284,0.0,3.0,0.0,2
64562,0.0,4.0,2.0,2
64569,1.0,6.0,1.0,2
64571,1.0,3.0,1.0,2
66259,1.0,4.0,1.0,2
66271,1.0,5.0,1.0,2
66279,0.0,3.0,1.0,2
75152,1.0,5.0,2.0,2
67770,0.0,5.0,2.0,2
67778,0.0,6.0,0.0,2
67779,1.0,4.0,1.0,2
75148,1.0,3.0,2.0,2
67781,0.0,3.0,1.0,2
75146,0.0,3.0,0.0,2
75145,1.0,6.0,2.0,2
75144,0.0,3.0,0.0,2
67783,0.0,3.0,1.0,2
67767,0.0,6.0,0.0,2
67791,1.0,3.0,1.0,2
67794,1.0,4.0,1.0,2
67797,2.0,3.0,2.0,2
67805,0.0,4.0,2.0,2
67806,0.0,8.0,1.0,2
67807,1.0,3.0,1.0,2
67809,0.0,5.0,0.0,2
67810,1.0,3.0,0.0,2
75133,0.0,5.0,1.0,2
67811,0.0,3.0,0.0,2
67812,0.0,3.0,3.0,2
67792,1.0,6.0,0.0,2
75154,0.0,4.0,1.0,2
67764,1.0,3.0,1.0,2
75156,1.0,3.0,1.0,2
67722,1.0,3.0,0.0,2
67725,1.0,4.0,0.0,2
75177,2.0,4.0,0.0,2
67728,1.0,3.0,2.0,2
75175,0.0,7.0,1.0,2
67732,0.0,4.0,0.0,2
75173,0.0,3.0,0.0,2
67735,1.0,4.0,1.0,2
75171,0.0,5.0,0.0,2
75170,1.0,4.0,0.0,2
67740,1.0,4.0,0.0,2
67745,0.0,3.0,0.0,2
75167,0.0,6.0,0.0,2
75166,0.0,3.0,1.0,2
67746,0.0,4.0,1.0,2
67747,0.0,4.0,1.0,2
67750,1.0,3.0,0.0,2
75162,0.0,3.0,0.0,2
67751,1.0,6.0,0.0,2
67752,1.0,3.0,1.0,2
67757,0.0,5.0,0.0,2
75158,1.0,4.0,0.0,2
67762,0.0,4.0,1.0,2
75130,1.0,3.0,1.0,2
67816,1.0,4.0,1.0,2
75128,1.0,3.0,1.0,2
67818,2.0,3.0,2.0,2
67885,1.0,3.0,3.0,2
67889,1.0,4.0,2.0,2
67891,0.0,4.0,1.0,2
75096,0.0,4.0,1.0,2
67894,0.0,3.0,2.0,2
67899,1.0,3.0,1.0,2
75093,0.0,3.0,0.0,2
67900,0.0,3.0,0.0,2
67904,0.0,7.0,1.0,2
67911,1.0,3.0,1.0,2
75089,0.0,3.0,1.0,2
67912,1.0,3.0,1.0,2
67913,0.0,4.0,1.0,2
67915,0.0,7.0,0.0,2
75085,2.0,3.0,2.0,2
67917,1.0,3.0,0.0,2
75083,0.0,4.0,1.0,2
67919,0.0,4.0,0.0,2
67923,1.0,3.0,0.0,2
67925,0.0,3.0,0.0,2
75079,1.0,3.0,1.0,2
75078,0.0,3.0,1.0,2
67926,1.0,3.0,1.0,2
67878,0.0,5.0,1.0,2
67718,1.0,4.0,0.0,2
67875,0.0,3.0,1.0,2
67864,1.0,6.0,0.0,2
67820,1.0,5.0,1.0,2
67829,0.0,3.0,1.0,2
67831,0.0,3.0,0.0,2
75123,0.0,3.0,1.0,2
67833,1.0,3.0,1.0,2
67834,1.0,4.0,0.0,2
75120,1.0,9.0,0.0,2
75119,1.0,3.0,0.0,2
67835,1.0,4.0,0.0,2
75117,0.0,4.0,0.0,2
67839,0.0,7.0,0.0,2
67841,0.0,3.0,1.0,2
67842,1.0,3.0,2.0,2
67844,1.0,3.0,0.0,2
75112,1.0,4.0,2.0,2
67847,0.0,3.0,0.0,2
67849,0.0,4.0,2.0,2
67851,1.0,5.0,0.0,2
67854,0.0,3.0,0.0,2
75107,1.0,3.0,0.0,2
67859,0.0,3.0,1.0,2
67861,1.0,3.0,1.0,2
67862,0.0,3.0,0.0,2
67872,1.0,3.0,2.0,2
67929,2.0,4.0,0.0,2
75181,1.0,4.0,1.0,2
67709,1.0,6.0,1.0,2
67507,0.0,3.0,0.0,2
75258,0.0,3.0,0.0,2
67508,1.0,3.0,1.0,2
67513,1.0,6.0,2.0,2
67514,0.0,4.0,1.0,2
75254,0.0,4.0,0.0,2
75253,1.0,3.0,1.0,2
75252,1.0,3.0,1.0,2
75251,1.0,3.0,0.0,2
67516,1.0,5.0,1.0,2
67506,1.0,4.0,1.0,2
75249,0.0,3.0,1.0,2
67526,1.0,3.0,1.0,2
67528,1.0,3.0,1.0,2
67531,1.0,5.0,0.0,2
67534,0.0,3.0,0.0,2
67536,1.0,5.0,1.0,2
67540,0.0,3.0,0.0,2
67549,1.0,3.0,0.0,2
67550,1.0,3.0,0.0,2
75239,0.0,3.0,0.0,2
75238,1.0,3.0,0.0,2
67524,0.0,3.0,0.0,2
67505,0.0,4.0,0.0,2
67498,0.0,3.0,0.0,2
67495,0.0,3.0,0.0,2
67417,1.0,3.0,2.0,2
67422,0.0,5.0,1.0,2
75284,0.0,4.0,1.0,2
67428,1.0,5.0,0.0,2
67430,2.0,3.0,0.0,2
67435,0.0,4.0,2.0,2
67436,1.0,4.0,1.0,2
67444,1.0,4.0,0.0,2
67453,1.0,5.0,0.0,2
67456,0.0,5.0,1.0,2
67462,1.0,3.0,2.0,2
67477,1.0,3.0,2.0,2
75274,1.0,4.0,0.0,2
75273,0.0,3.0,0.0,2
67478,0.0,3.0,1.0,2
75271,0.0,3.0,0.0,2
75270,0.0,3.0,1.0,2
67480,0.0,3.0,0.0,2
67488,1.0,3.0,2.0,2
67489,1.0,4.0,1.0,2
67490,1.0,3.0,0.0,2
67492,0.0,4.0,1.0,2
67493,0.0,5.0,0.0,2
67556,0.0,4.0,1.0,2
75236,1.0,3.0,0.0,2
75235,0.0,4.0,2.0,2
67561,1.0,3.0,1.0,2
67652,0.0,3.0,1.0,2
67654,0.0,3.0,0.0,2
67656,0.0,4.0,0.0,2
75203,1.0,5.0,1.0,2
67658,0.0,4.0,0.0,2
67662,1.0,3.0,1.0,2
67670,0.0,3.0,0.0,2
67673,2.0,3.0,0.0,2
75198,1.0,4.0,1.0,2
75197,0.0,3.0,0.0,2
67681,1.0,4.0,1.0,2
67682,1.0,4.0,0.0,2
75194,1.0,3.0,1.0,2
67684,1.0,4.0,1.0,2
67692,1.0,3.0,0.0,2
67694,1.0,3.0,0.0,2
67695,1.0,3.0,0.0,2
67696,1.0,5.0,1.0,2
75188,1.0,6.0,0.0,2
67697,0.0,4.0,0.0,2
75186,0.0,5.0,0.0,2
67698,1.0,3.0,1.0,2
67700,0.0,3.0,1.0,2
67650,1.0,3.0,1.0,2
67716,0.0,3.0,0.0,2
67644,1.0,5.0,1.0,2
67637,1.0,3.0,1.0,2
67566,0.0,3.0,1.0,2
67572,1.0,3.0,1.0,2
67574,1.0,3.0,2.0,2
67578,0.0,4.0,0.0,2
67585,1.0,4.0,1.0,2
67596,1.0,3.0,0.0,2
67597,1.0,3.0,0.0,2
75226,0.0,3.0,2.0,2
75225,0.0,3.0,0.0,2
67603,1.0,3.0,0.0,2
67604,0.0,3.0,1.0,2
67606,0.0,3.0,0.0,2
67610,1.0,3.0,0.0,2
67611,0.0,4.0,0.0,2
67612,0.0,3.0,1.0,2
67615,0.0,4.0,1.0,2
67616,0.0,3.0,1.0,2
67626,1.0,3.0,1.0,2
75215,1.0,3.0,0.0,2
75214,0.0,4.0,1.0,2
75213,1.0,5.0,1.0,2
67628,1.0,5.0,0.0,2
67634,1.0,3.0,0.0,2
67643,0.0,4.0,1.0,2
67931,1.0,5.0,3.0,2
67932,2.0,5.0,1.0,2
67940,1.0,3.0,0.0,2
68350,0.0,3.0,1.0,2
